408005100060009000000000095100020650600907003043050007210000000000500070005600802 498275136567319284321864795179423658652987413843156927214738569986542371735691842
010002308600000000000480100006079010009208600050310700007093000000000003408100050 715962348684731529293485167346579812179248635852316794527693481961854273438127956
750900003000006500000130000032000904100000007904000810000021000006700000500008021 758942163341876592629135748832617954165489237974253816483521679216794385597368421
010050000004002190906000082000037500600000009005460000420000307031500900000020040 217859634384672195956314782142937568673285419895461273428196357731548926569723841
007002148010500000000040360070100200009000400004005090093080000000009030548200600 357962148416538927982741365675194283829376451134825796293687514761459832548213679
090000001000148000000073506640010300007204100001030092508490000000857000400000050 793625841265148739184973526642519387937284165851736492518492673326857914479361258
000680900002009076900300480070230000004000700000075020097002001680900200001068000 753684912842159376916327485578236194264891753139475628397542861685913247421768539
041009000200008900050020060109000400003402800005000106060090030004200008000700610 741369582236578941958124367129685473673412859485937126567891234314256798892743615
000900600001060007230000019008095006000807000100640900360000075500080400002009000 754921683981563247236478519428195736695837124173642958369214875517386492842759361
007100050000080201030500080000007305020000040604200000050004060908060000010008900 487129653569483271132576489891647325325891746674235198753914862948362517216758934
090005000200800070410620800085070040000000000040030690001082034020009005000300010 798415362256893471413627859985276143637941528142538697561782934324169785879354216
080406020104020000000000003920060080008000400030050091700000000000070205060102070 385416729174923856296587143921364587658791432437258691712835964843679215569142378
000010000100090083900300070000076350080209040067830000030007004420080005000020000 643718592172695483958342176294176358381259647567834921839567214426981735715423869
063007000950200000740030002300400070600875003010006005500060091000002038000900750 263157489951284367748639512385421976692875143417396825534768291179542638826913754
004000700002004035600039020008001002000000000500800100010560008260700400005000600 394285716182674935657139824748951362921346587536827149419563278263798451875412693
014000008000149050000080001059003400000806000008200710400070000070931000800000390 314562978786149253925387641259713486147896532638254719493678125572931864861425397
700601000060089000005000006614000050500030002080000971400000500000570060000802007 743651289261789435895324716614297853579138642382465971437916528928573164156842397
000800072000000603040006005600900020980603047020008006800500060701000000360004000 536891472179452683248376915617945328985623147423718596894537261751269834362184759
400020030007000600005906100009002080600508001080700300001309500008000900090060002 416825739927143658835976124359612487674538291182794365241389576768251943593467812
004000590010050600060004087020060000091000870000040010840700020009030040072000300 384672591217958634965314287728169453491523876536847912843796125659231748172485369
080100670701000300000290800000871040020000080060429000003065000006000109072004060 289153674751648392634297815395871246427536981168429753813965427546782139972314568
002680050008701200000000300010300870000000000037005040006000000003902400090014600 942683751368751294751249368514396872629478513837125946486537129173962485295814637
095000000020700036008051000002037600040000070007180900000310200280005040000000790 695243817124798536738651429952437681841569372367182954579314268286975143413826795
093002000080097302040000790000008010001000400070300000037000050509780030000500240 793162584185497362642853791254678913361925478978341625437216859529784136816539247
001000080053107260000004001000001076080605040170900000900700000027803490030000700 241536987853197264769284351495321876382675149176948523914752638627813495538469712
027000000000600250080004607002340800700805009008026700205400030064003000000000490 627531984419678253583294617192347865746815329358926741275469138964183572831752496
010002000400001060008304071093000000200000009000000240870206900030500004000800050 317652498459781362628394571593427186284165739761938245875246913136579824942813657
070500300300900208000000010704010002200809007600020503040000000903004006006008050 472581369351946278869273415794315682235869147618427593547692831983154726126738954
010340000200806000700000004005630400020504060004072800800000003000709001000023090 519347286243856179786291354975638412328514967164972835891465723632789541457123698
000020010000805000004000029009010780050207060041080500210000900000609000070030000 867923415192845376534761829629514783358297164741386592216458937483679251975132648
060710002040200806009003000030000001601000207700000040000900700906002080200038050 568714392347295816129683475435827961681549237792361548813956724956472183274138659
040067200000000008020080630750003000004000900000700065061070090800000000007940020 148367259673529418925481637756293184314658972289714365461872593892135746537946821
004105007020800100809030000000000451000000000231000000000080703008002090500406200 364125987725849136819637524987263451456918372231754869692581743148372695573496218
